id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
229489,Female,30,1,2,1,< 1 Year,No,34237.0,152.0,163,0
21607,Female,21,1,4,0,< 1 Year,Yes,30740.0,152.0,15,0
343157,Male,25,1,4,1,< 1 Year,No,33011.0,152.0,84,0
51240,Male,24,1,5,1,< 1 Year,No,24083.0,152.0,116,0
202934,Female,22,1,1,1,< 1 Year,No,47320.0,152.0,87,0
287143,Male,28,1,3,1,< 1 Year,No,29625.0,152.0,269,0
120357,Male,25,1,1,1,< 1 Year,No,48808.0,152.0,87,0
100004,Male,66,1,3,0,> 2 Years,Yes,2630.0,45.0,123,1
348942,Male,55,1,3,0,1-2 Year,Yes,40582.0,124.0,11,0
271989,Female,64,1,3,0,1-2 Year,Yes,2630.0,26.0,211,0
184901,Male,24,1,5,1,< 1 Year,No,27122.0,152.0,187,0
82826,Male,56,1,1,0,1-2 Year,No,24632.0,4.0,204,0
101824,Female,35,1,5,1,1-2 Year,No,25791.0,152.0,99,0
369973,Male,52,1,3,1,1-2 Year,No,35063.0,26.0,45,0
282934,Male,38,1,5,1,1-2 Year,Yes,25982.0,26.0,67,0
207964,Male,29,1,3,1,< 1 Year,No,46284.0,152.0,102,0
36331,Male,22,1,2,1,< 1 Year,No,25267.0,153.0,103,0
321972,Female,23,1,3,0,< 1 Year,Yes,32474.0,152.0,10,1
17640,Female,72,1,5,0,1-2 Year,Yes,35003.0,26.0,19,0
339535,Female,25,1,4,1,< 1 Year,No,27468.0,152.0,178,0
190439,Male,57,1,3,0,1-2 Year,Yes,52412.0,147.0,276,1
206414,Male,46,1,5,0,1-2 Year,Yes,24548.0,26.0,59,1
276018,Male,24,1,4,1,< 1 Year,No,44976.0,152.0,40,0
37728,Male,21,1,1,0,1-2 Year,No,38914.0,124.0,60,0
193657,Female,22,1,3,0,< 1 Year,Yes,47902.0,152.0,14,0
301248,Male,75,1,3,0,1-2 Year,Yes,59793.0,25.0,11,0
9744,Female,52,1,3,0,1-2 Year,Yes,42374.0,26.0,183,1
344146,Male,49,1,2,0,> 2 Years,Yes,2630.0,154.0,26,0
155250,Male,27,1,1,1,< 1 Year,No,22078.0,152.0,54,0
253348,Female,23,1,4,0,< 1 Year,Yes,26310.0,152.0,40,0
354713,Female,28,1,3,1,< 1 Year,No,31486.0,152.0,245,0
12138,Male,40,1,1,0,1-2 Year,Yes,33655.0,29.0,44,1
297735,Female,24,1,5,1,< 1 Year,No,21823.0,163.0,285,0
158208,Female,62,1,3,0,1-2 Year,Yes,24615.0,139.0,115,0
191834,Male,73,1,3,0,> 2 Years,Yes,40149.0,157.0,198,0
277667,Male,48,1,1,0,1-2 Year,Yes,34059.0,23.0,234,1
277706,Male,68,1,3,1,1-2 Year,No,33817.0,120.0,203,0
132442,Female,22,1,2,1,< 1 Year,No,2630.0,152.0,166,0
91193,Female,60,1,4,1,1-2 Year,No,19736.0,124.0,62,0
64766,Female,20,1,1,0,< 1 Year,Yes,48581.0,160.0,151,0
346851,Female,45,1,3,1,1-2 Year,No,21608.0,26.0,297,0
46238,Female,44,1,3,0,1-2 Year,Yes,34878.0,26.0,297,1
145104,Female,28,1,1,0,< 1 Year,Yes,27386.0,160.0,10,0
78161,Female,31,1,1,1,< 1 Year,No,46174.0,152.0,279,0
344832,Male,66,1,1,0,1-2 Year,No,36249.0,124.0,299,0
269981,Male,35,1,3,1,1-2 Year,No,46605.0,124.0,22,0
305537,Female,72,1,1,0,1-2 Year,Yes,40395.0,7.0,63,0
237734,Male,26,1,3,1,< 1 Year,No,29718.0,152.0,17,0
330893,Male,43,1,4,0,> 2 Years,Yes,40212.0,124.0,256,1
221274,Female,44,1,3,0,1-2 Year,Yes,33797.0,26.0,234,1
91289,Male,49,1,5,0,1-2 Year,Yes,2630.0,124.0,246,0
306757,Male,58,1,3,1,1-2 Year,No,42941.0,124.0,112,0
88710,Male,26,1,5,0,< 1 Year,Yes,2630.0,152.0,113,0
113518,Female,22,1,5,1,< 1 Year,No,39442.0,152.0,122,0
76426,Male,23,1,2,0,< 1 Year,Yes,2630.0,157.0,24,0
148228,Male,65,1,3,0,1-2 Year,Yes,49291.0,124.0,31,0
252188,Female,30,1,4,1,< 1 Year,No,45580.0,152.0,183,0
95993,Female,44,1,2,0,1-2 Year,Yes,23857.0,152.0,20,0
214943,Female,25,1,5,1,< 1 Year,No,33523.0,152.0,32,0
114744,Male,34,1,2,0,1-2 Year,Yes,22796.0,26.0,220,1
170597,Male,56,1,3,0,> 2 Years,Yes,53499.0,26.0,105,0
236299,Male,22,1,3,1,< 1 Year,No,36941.0,152.0,200,0
1979,Female,57,1,3,0,> 2 Years,Yes,27957.0,124.0,55,0
277864,Female,71,1,3,1,1-2 Year,Yes,22325.0,124.0,69,0
362051,Female,23,1,2,0,< 1 Year,Yes,27191.0,151.0,181,0
248614,Female,49,1,3,0,1-2 Year,Yes,41263.0,124.0,234,1
129046,Female,52,1,3,0,1-2 Year,Yes,40471.0,124.0,86,0
92395,Female,24,1,4,1,< 1 Year,No,39201.0,152.0,112,0
112934,Male,43,1,1,0,1-2 Year,Yes,2630.0,124.0,160,1
287871,Female,51,1,3,0,1-2 Year,Yes,33777.0,124.0,162,0
243211,Female,42,1,3,0,1-2 Year,Yes,26664.0,124.0,98,1
78355,Male,32,1,4,0,< 1 Year,Yes,2630.0,156.0,281,1
42147,Male,29,1,3,0,< 1 Year,Yes,69856.0,124.0,126,1
334487,Female,60,1,3,0,> 2 Years,Yes,2630.0,26.0,243,0
38779,Male,39,1,1,0,1-2 Year,Yes,24035.0,124.0,137,1
347950,Female,21,1,1,1,< 1 Year,No,29967.0,160.0,138,0
3138,Male,77,1,3,0,> 2 Years,Yes,31422.0,30.0,62,0
270646,Male,26,1,4,1,< 1 Year,No,26839.0,152.0,162,0
8441,Male,22,1,1,0,< 1 Year,Yes,42706.0,152.0,278,0
280964,Male,52,1,5,0,> 2 Years,Yes,2630.0,26.0,73,0
127014,Female,25,1,3,1,< 1 Year,No,76842.0,152.0,278,0
185632,Female,22,1,3,0,< 1 Year,Yes,31060.0,160.0,256,0
25085,Female,54,1,3,0,> 2 Years,Yes,50191.0,26.0,174,0
343666,Male,22,1,4,0,< 1 Year,Yes,29153.0,152.0,136,0
159084,Male,55,1,3,0,1-2 Year,Yes,33972.0,26.0,146,0
368381,Female,23,1,1,1,< 1 Year,Yes,30231.0,152.0,83,0
362230,Female,44,1,3,0,> 2 Years,Yes,45042.0,26.0,98,0
68451,Female,22,1,4,0,< 1 Year,Yes,33150.0,152.0,185,0
347557,Male,33,1,3,1,1-2 Year,No,38400.0,124.0,153,0
127389,Female,38,1,4,0,1-2 Year,Yes,30878.0,124.0,67,0
332160,Female,24,1,3,1,< 1 Year,No,17720.0,152.0,92,0
272092,Male,31,1,4,0,1-2 Year,No,22301.0,124.0,16,0
122411,Male,35,1,2,0,1-2 Year,Yes,2630.0,154.0,250,0
117617,Male,52,1,5,1,1-2 Year,No,2630.0,4.0,140,0
210913,Female,42,1,1,0,1-2 Year,Yes,51162.0,124.0,10,0
8133,Male,47,1,5,0,1-2 Year,Yes,48194.0,26.0,72,0
54433,Male,44,1,3,1,1-2 Year,No,42537.0,124.0,238,0
190789,Female,55,1,3,0,1-2 Year,Yes,33858.0,124.0,210,0
335292,Female,24,1,2,1,< 1 Year,No,30701.0,152.0,11,0
262919,Female,43,1,3,0,1-2 Year,Yes,40465.0,124.0,208,0
347133,Female,52,1,1,0,1-2 Year,Yes,40949.0,124.0,108,0
67229,Female,31,1,3,1,< 1 Year,No,2630.0,160.0,202,0
49945,Female,22,1,2,0,< 1 Year,Yes,50776.0,152.0,194,0
307970,Female,30,1,3,0,1-2 Year,Yes,20749.0,154.0,246,0
41536,Female,21,1,2,0,< 1 Year,Yes,40708.0,152.0,195,0
175300,Female,43,1,3,0,1-2 Year,Yes,27878.0,26.0,145,1
38765,Female,21,1,1,1,< 1 Year,No,31676.0,152.0,164,0
363511,Female,27,1,2,1,< 1 Year,No,32713.0,152.0,149,0
222235,Male,64,0,3,1,1-2 Year,Yes,22171.0,26.0,180,0
19011,Male,56,1,4,0,1-2 Year,Yes,36562.0,26.0,109,1
137524,Female,43,1,3,0,1-2 Year,Yes,41666.0,26.0,259,1
46159,Female,68,1,5,1,1-2 Year,No,26406.0,8.0,245,0
181421,Male,61,1,3,0,> 2 Years,Yes,2630.0,26.0,173,0
46320,Male,40,1,3,0,1-2 Year,Yes,26729.0,124.0,236,0
103825,Female,24,1,5,1,< 1 Year,No,29444.0,152.0,269,0
29955,Male,40,1,3,0,1-2 Year,Yes,43195.0,26.0,296,0
335044,Female,28,1,3,0,< 1 Year,Yes,55873.0,124.0,227,1
372515,Male,37,1,2,0,1-2 Year,No,2630.0,124.0,266,0
231721,Male,48,1,1,1,1-2 Year,Yes,43528.0,26.0,204,0
85197,Female,38,1,3,1,1-2 Year,No,38487.0,152.0,90,0
92233,Male,21,1,4,0,< 1 Year,Yes,32612.0,160.0,15,0
150520,Male,60,1,3,1,1-2 Year,No,52817.0,154.0,59,0
378657,Female,54,1,1,0,> 2 Years,Yes,45276.0,156.0,258,0
38091,Female,40,1,2,0,1-2 Year,Yes,32803.0,91.0,110,0
91239,Male,54,1,5,0,1-2 Year,Yes,38025.0,26.0,259,1
178882,Female,77,1,3,0,1-2 Year,Yes,33185.0,124.0,161,0
312546,Male,72,1,3,1,1-2 Year,No,55886.0,26.0,12,0
372935,Male,23,1,5,1,< 1 Year,No,25378.0,152.0,35,0
286238,Male,52,1,4,1,1-2 Year,No,26707.0,26.0,298,0
17354,Female,32,1,5,1,1-2 Year,No,23088.0,124.0,172,0
16604,Male,44,1,3,0,1-2 Year,Yes,28994.0,124.0,176,0
15605,Male,45,1,3,1,1-2 Year,No,2630.0,124.0,177,0
374644,Male,43,1,3,0,1-2 Year,Yes,2630.0,124.0,50,0
137416,Female,31,1,1,0,1-2 Year,Yes,2630.0,156.0,88,1
101712,Female,27,1,5,1,< 1 Year,No,2630.0,152.0,211,0
170663,Male,39,1,3,0,1-2 Year,No,52823.0,24.0,100,0
161842,Female,40,1,3,0,1-2 Year,Yes,40651.0,26.0,75,0
366494,Female,24,1,1,1,< 1 Year,No,45677.0,152.0,270,0
267709,Male,21,1,4,0,< 1 Year,Yes,34223.0,160.0,113,0
167690,Male,28,1,5,1,< 1 Year,No,28743.0,152.0,238,0
199853,Male,30,1,3,1,< 1 Year,No,36891.0,152.0,257,0
203385,Female,59,1,3,0,1-2 Year,Yes,25743.0,124.0,106,1
20198,Male,46,1,4,0,1-2 Year,Yes,2630.0,156.0,215,0
97781,Male,27,1,1,1,< 1 Year,No,2630.0,152.0,240,0
107001,Female,22,1,2,1,< 1 Year,No,29047.0,26.0,218,0
63919,Male,40,1,3,0,1-2 Year,Yes,41377.0,26.0,21,1
18099,Male,77,1,3,0,1-2 Year,Yes,34330.0,26.0,202,0
133553,Male,48,1,1,0,> 2 Years,Yes,2630.0,124.0,219,0
375352,Male,22,1,3,0,< 1 Year,Yes,38423.0,26.0,18,0
348722,Male,48,1,5,0,1-2 Year,Yes,2630.0,26.0,118,0
337426,Female,32,1,5,0,1-2 Year,Yes,2630.0,61.0,255,0
165639,Male,53,1,3,0,1-2 Year,Yes,24939.0,124.0,271,0
145660,Male,45,1,3,1,1-2 Year,No,25030.0,26.0,170,0
180995,Male,52,1,4,0,1-2 Year,Yes,2630.0,120.0,191,1
354617,Male,67,1,5,1,1-2 Year,No,20987.0,8.0,296,0
269938,Female,26,1,5,0,< 1 Year,Yes,22636.0,151.0,214,0
348205,Male,32,1,5,0,< 1 Year,No,32929.0,152.0,32,1
230951,Female,28,1,1,1,< 1 Year,No,27543.0,152.0,79,0
279410,Female,44,1,5,1,1-2 Year,Yes,22313.0,11.0,42,0
62037,Male,50,1,3,0,1-2 Year,Yes,57747.0,26.0,299,1
38563,Female,53,1,4,1,1-2 Year,Yes,35862.0,26.0,194,0
19535,Female,75,1,2,0,1-2 Year,Yes,34353.0,124.0,257,0
26410,Male,61,1,2,1,1-2 Year,No,28471.0,152.0,188,0
184916,Male,22,1,3,1,< 1 Year,No,32496.0,152.0,282,0
288067,Male,22,1,4,1,< 1 Year,No,28333.0,152.0,240,0
289477,Female,21,1,1,0,< 1 Year,Yes,32463.0,157.0,12,0
154900,Male,40,1,3,0,1-2 Year,Yes,20584.0,124.0,256,0
127297,Male,38,1,2,0,1-2 Year,Yes,30631.0,124.0,214,0
12579,Female,54,1,5,1,1-2 Year,No,31834.0,152.0,13,0
179304,Male,46,1,5,0,1-2 Year,Yes,31240.0,26.0,38,0
50913,Female,21,1,1,1,< 1 Year,No,2630.0,152.0,183,0
226187,Female,31,1,3,1,< 1 Year,No,34378.0,152.0,21,0
294140,Female,34,1,1,1,1-2 Year,No,2630.0,152.0,194,0
132605,Male,72,1,3,0,> 2 Years,Yes,41183.0,124.0,79,0
149941,Female,37,1,4,0,1-2 Year,Yes,33719.0,124.0,99,1
85258,Female,57,1,5,1,1-2 Year,No,33624.0,12.0,33,0
122301,Male,53,1,5,0,1-2 Year,Yes,32072.0,26.0,160,0
102975,Male,33,1,2,0,1-2 Year,Yes,2630.0,26.0,11,1
376410,Female,24,1,5,1,< 1 Year,No,27929.0,152.0,211,0
74423,Female,47,1,3,0,1-2 Year,Yes,2630.0,124.0,93,1
32859,Female,36,1,2,0,1-2 Year,Yes,34542.0,124.0,124,1
137477,Male,22,1,2,0,< 1 Year,Yes,28252.0,152.0,123,0
174041,Male,21,1,4,1,< 1 Year,No,28574.0,152.0,298,0
46925,Female,31,1,4,1,< 1 Year,No,2630.0,160.0,197,0
368604,Male,63,1,3,1,1-2 Year,No,41788.0,124.0,128,0
158873,Male,72,1,5,0,> 2 Years,Yes,2630.0,124.0,76,0
222485,Female,46,1,1,0,1-2 Year,Yes,2630.0,156.0,164,0
249509,Male,38,1,5,0,1-2 Year,Yes,26864.0,160.0,192,0
179139,Female,21,1,4,1,< 1 Year,No,29966.0,160.0,193,0
71874,Male,25,1,4,0,1-2 Year,Yes,2630.0,156.0,283,0
185722,Male,24,1,1,1,< 1 Year,No,47470.0,152.0,98,0
135413,Male,24,1,3,0,< 1 Year,Yes,38674.0,124.0,286,1
243500,Female,65,1,3,0,1-2 Year,Yes,46721.0,26.0,26,0
42103,Female,27,1,3,1,< 1 Year,No,37343.0,152.0,217,0
231181,Female,61,1,3,0,> 2 Years,Yes,56810.0,26.0,110,0
251494,Male,28,1,3,1,< 1 Year,No,49443.0,152.0,201,0
142172,Male,20,1,1,0,< 1 Year,Yes,27228.0,160.0,248,0
355489,Female,34,1,5,0,1-2 Year,Yes,27277.0,152.0,248,1
99379,Male,49,1,3,0,1-2 Year,Yes,32201.0,122.0,195,0
209565,Male,46,1,3,1,1-2 Year,No,56591.0,26.0,145,0
306105,Male,50,1,3,1,1-2 Year,No,41721.0,52.0,192,0
307732,Female,41,1,3,0,1-2 Year,Yes,54916.0,26.0,164,1
215562,Male,23,1,3,1,< 1 Year,No,22029.0,152.0,109,0
79741,Male,24,1,2,0,< 1 Year,Yes,21881.0,152.0,57,0
222379,Male,39,1,5,0,> 2 Years,Yes,39216.0,124.0,94,1
249885,Male,36,1,2,0,1-2 Year,Yes,2630.0,156.0,30,1
107274,Male,50,1,3,1,1-2 Year,No,52276.0,26.0,262,0
77727,Female,26,1,1,1,< 1 Year,No,27274.0,152.0,150,0
373985,Female,60,1,3,0,1-2 Year,Yes,29892.0,26.0,286,0
226432,Male,42,1,5,0,1-2 Year,Yes,21993.0,26.0,268,0
168378,Male,23,1,1,1,< 1 Year,No,42366.0,152.0,151,0
339703,Female,38,1,5,0,1-2 Year,Yes,19782.0,155.0,154,1
368310,Male,46,1,3,0,1-2 Year,Yes,33937.0,124.0,56,0
19862,Male,63,1,3,0,1-2 Year,Yes,40583.0,26.0,149,1
265629,Male,51,1,1,0,1-2 Year,Yes,47148.0,124.0,213,0
105730,Female,25,1,1,0,< 1 Year,Yes,28653.0,152.0,228,0
6454,Female,55,1,3,0,1-2 Year,Yes,42357.0,124.0,43,0
360920,Male,35,1,1,1,1-2 Year,No,21616.0,152.0,279,0
91784,Male,21,1,2,1,1-2 Year,Yes,2630.0,156.0,124,0
129848,Male,38,1,4,0,1-2 Year,Yes,2630.0,124.0,112,0
256724,Male,21,1,5,0,< 1 Year,Yes,34637.0,152.0,247,0
322814,Male,44,1,1,1,1-2 Year,No,26667.0,124.0,214,0
337767,Male,51,1,3,0,> 2 Years,Yes,39952.0,154.0,273,1
211985,Male,25,1,4,1,< 1 Year,No,26878.0,152.0,232,0
135030,Female,45,1,3,1,1-2 Year,No,45826.0,26.0,297,0
135863,Male,27,1,2,1,< 1 Year,No,28531.0,152.0,141,0
339897,Male,61,1,2,0,1-2 Year,Yes,2630.0,124.0,160,0
57472,Male,35,1,1,0,1-2 Year,Yes,48382.0,124.0,172,0
56626,Female,23,1,5,1,< 1 Year,No,2630.0,152.0,275,0
274976,Male,44,1,1,0,> 2 Years,Yes,50318.0,26.0,66,0
207296,Female,58,1,3,0,1-2 Year,Yes,35224.0,3.0,273,1
337884,Male,42,1,3,1,1-2 Year,No,42720.0,26.0,297,0
289800,Female,32,1,5,0,1-2 Year,Yes,28439.0,156.0,102,0
355394,Male,51,1,3,1,1-2 Year,No,27780.0,122.0,53,0
64277,Male,51,1,1,1,1-2 Year,No,2630.0,122.0,66,0
315439,Male,38,1,3,1,1-2 Year,No,50489.0,124.0,294,0
149196,Male,29,1,4,1,< 1 Year,No,30248.0,152.0,184,0
5204,Male,22,1,4,0,< 1 Year,No,34272.0,152.0,186,0
370949,Male,21,1,1,1,< 1 Year,No,30212.0,160.0,291,0
269129,Male,39,1,2,0,1-2 Year,Yes,2630.0,124.0,89,1
322430,Male,60,1,5,1,1-2 Year,No,58412.0,26.0,25,0
83202,Female,24,1,2,1,< 1 Year,No,45527.0,152.0,35,0
116702,Male,23,1,3,0,< 1 Year,Yes,28725.0,152.0,180,0
72965,Male,24,1,2,1,< 1 Year,Yes,2630.0,152.0,129,0
252897,Male,57,1,5,0,1-2 Year,No,48128.0,26.0,152,0
128318,Female,26,1,5,0,< 1 Year,Yes,29161.0,152.0,220,0
378760,Female,52,1,3,0,1-2 Year,Yes,44867.0,26.0,76,1
108781,Male,46,1,5,1,1-2 Year,No,2630.0,26.0,72,0
281712,Female,44,1,1,0,> 2 Years,Yes,36861.0,26.0,223,0
84762,Male,23,1,3,0,1-2 Year,Yes,36438.0,122.0,103,0
12790,Female,24,1,2,0,< 1 Year,Yes,24335.0,152.0,113,0
30699,Male,35,1,5,0,1-2 Year,Yes,33041.0,26.0,27,1
297391,Female,41,1,3,0,1-2 Year,Yes,22626.0,26.0,164,0
112507,Male,38,1,3,0,1-2 Year,Yes,31302.0,25.0,271,0
158479,Female,23,1,3,1,< 1 Year,No,19003.0,151.0,108,0
132051,Female,22,1,5,1,< 1 Year,No,29149.0,152.0,132,0
312719,Female,30,1,2,1,< 1 Year,No,20240.0,152.0,285,0
128414,Male,70,1,1,0,1-2 Year,Yes,38130.0,7.0,22,0
108164,Male,76,1,4,1,1-2 Year,No,64218.0,26.0,133,0
126039,Male,62,1,4,0,1-2 Year,Yes,2630.0,124.0,112,1
149619,Male,43,1,5,0,1-2 Year,Yes,32734.0,124.0,52,0
99826,Female,52,1,5,0,1-2 Year,Yes,29659.0,26.0,41,1
126669,Male,24,1,2,1,< 1 Year,No,21763.0,152.0,283,0
100439,Male,53,1,1,0,1-2 Year,Yes,48346.0,124.0,251,1
140497,Female,21,1,1,1,< 1 Year,No,28663.0,152.0,109,0
240603,Female,27,1,2,0,< 1 Year,Yes,22723.0,26.0,281,0
184420,Female,70,1,3,0,1-2 Year,Yes,25505.0,124.0,205,0
103983,Female,21,1,3,0,1-2 Year,Yes,58202.0,124.0,278,0
98102,Female,63,1,2,1,1-2 Year,No,44179.0,14.0,228,0
353377,Male,28,1,4,1,< 1 Year,No,2630.0,160.0,169,0
68859,Male,20,1,3,1,< 1 Year,No,25824.0,160.0,219,0
209052,Female,28,1,1,0,1-2 Year,Yes,2630.0,157.0,57,0
30,Male,57,1,2,0,1-2 Year,Yes,25679.0,157.0,232,1
369815,Male,25,1,5,1,< 1 Year,No,43005.0,152.0,202,0
132547,Male,40,1,2,0,1-2 Year,Yes,2630.0,29.0,81,0
330505,Male,57,1,3,0,1-2 Year,Yes,73312.0,26.0,43,0
130386,Female,28,1,1,1,< 1 Year,No,65201.0,152.0,63,0
229218,Male,24,1,5,1,< 1 Year,No,28818.0,152.0,160,0
135754,Female,34,1,3,1,1-2 Year,No,42197.0,152.0,160,0
302562,Female,61,1,1,1,1-2 Year,No,42968.0,124.0,52,0
235910,Male,59,1,4,0,1-2 Year,Yes,27889.0,26.0,186,0
135105,Female,22,1,3,1,< 1 Year,No,30221.0,152.0,238,0
135619,Female,39,1,3,0,1-2 Year,Yes,51557.0,124.0,260,0
322434,Female,22,1,1,1,< 1 Year,No,27414.0,152.0,280,0
72556,Male,58,1,3,1,1-2 Year,No,2630.0,26.0,162,0
293969,Female,69,1,4,0,1-2 Year,Yes,2630.0,156.0,219,1
102848,Female,31,1,3,0,< 1 Year,Yes,32540.0,124.0,185,1
362302,Male,22,1,3,1,< 1 Year,No,24830.0,152.0,130,0
174709,Female,54,1,3,0,1-2 Year,Yes,2630.0,160.0,91,0
249549,Male,41,1,4,0,1-2 Year,Yes,24552.0,124.0,260,1
144670,Male,50,1,5,0,1-2 Year,Yes,47052.0,26.0,115,1
332112,Male,22,1,3,0,< 1 Year,Yes,43575.0,154.0,151,0
223616,Male,60,1,2,0,1-2 Year,Yes,38311.0,124.0,194,0
122367,Male,65,1,5,0,> 2 Years,Yes,38658.0,26.0,79,0
175138,Female,23,1,3,1,< 1 Year,No,23800.0,152.0,97,0
274529,Male,27,1,3,0,< 1 Year,Yes,2630.0,152.0,188,0
102211,Female,26,1,3,1,< 1 Year,No,27617.0,152.0,155,0
286095,Male,23,1,2,0,< 1 Year,Yes,30151.0,152.0,268,0
121963,Male,57,1,2,0,> 2 Years,Yes,28513.0,26.0,172,0
323352,Female,28,1,3,1,< 1 Year,No,74121.0,152.0,183,0
229722,Male,22,1,2,1,< 1 Year,No,27192.0,152.0,158,0
250663,Male,24,1,3,0,< 1 Year,Yes,60149.0,26.0,244,1
158947,Female,23,1,4,0,< 1 Year,Yes,31397.0,26.0,255,0
106804,Female,24,1,5,1,< 1 Year,No,32476.0,152.0,296,0
336800,Male,48,1,3,0,1-2 Year,No,40385.0,26.0,132,0
208550,Female,23,1,5,1,< 1 Year,No,49929.0,152.0,169,0
199037,Female,30,1,4,1,< 1 Year,No,30675.0,152.0,254,0
298562,Male,24,1,3,1,< 1 Year,No,29981.0,152.0,173,0
290912,Male,32,1,3,1,< 1 Year,No,38187.0,124.0,153,0
178421,Female,22,1,1,0,< 1 Year,Yes,29293.0,152.0,191,0
135148,Female,48,1,4,0,1-2 Year,Yes,39295.0,124.0,257,0
34859,Male,51,1,1,1,1-2 Year,No,2630.0,26.0,253,0
376427,Male,23,1,5,1,< 1 Year,No,27355.0,152.0,16,0
188113,Male,28,1,3,1,< 1 Year,No,31212.0,152.0,54,0
277358,Male,30,1,2,1,< 1 Year,No,32378.0,152.0,262,0
345159,Female,37,1,5,1,1-2 Year,No,44036.0,152.0,96,0
128807,Male,22,1,1,0,< 1 Year,Yes,18061.0,152.0,189,0
376888,Female,21,1,5,1,< 1 Year,No,26431.0,160.0,203,0
106114,Male,25,1,4,0,< 1 Year,No,32428.0,152.0,196,0
63515,Male,24,1,2,1,< 1 Year,No,53822.0,152.0,257,0
363229,Male,40,1,1,1,1-2 Year,No,41706.0,124.0,102,0
61392,Male,24,1,4,0,< 1 Year,No,33555.0,152.0,17,0
360290,Female,68,1,5,0,1-2 Year,Yes,39580.0,30.0,210,0
253839,Female,58,1,3,0,> 2 Years,Yes,25529.0,122.0,77,1
209986,Male,41,1,3,0,1-2 Year,Yes,44076.0,26.0,213,0
79608,Male,41,1,5,0,1-2 Year,Yes,31706.0,154.0,288,0
289975,Male,40,1,1,0,1-2 Year,Yes,32046.0,154.0,109,0
109695,Male,68,1,3,0,1-2 Year,Yes,2630.0,26.0,173,0
366926,Male,42,1,3,0,1-2 Year,Yes,33387.0,124.0,27,0
185914,Female,29,1,5,1,< 1 Year,No,28915.0,152.0,164,0
326148,Female,49,1,1,0,> 2 Years,Yes,2630.0,124.0,57,0
161470,Male,24,1,3,1,1-2 Year,No,36429.0,156.0,157,0
142671,Female,23,1,1,1,< 1 Year,No,50405.0,152.0,278,0
329386,Male,59,1,3,0,1-2 Year,Yes,32708.0,26.0,56,0
102733,Male,51,1,3,0,1-2 Year,Yes,40258.0,26.0,85,0
335712,Male,72,1,3,0,1-2 Year,No,39743.0,152.0,294,0
205609,Female,21,1,5,1,< 1 Year,No,38246.0,160.0,21,0
158888,Male,64,1,1,1,1-2 Year,No,76224.0,26.0,267,0
68633,Male,22,1,5,1,< 1 Year,Yes,2630.0,152.0,66,0
283014,Male,26,1,2,1,< 1 Year,No,26824.0,152.0,152,0
247291,Female,41,1,3,0,1-2 Year,Yes,29324.0,156.0,138,0
42194,Female,41,1,5,0,1-2 Year,Yes,27795.0,26.0,57,0
2519,Male,45,1,3,0,1-2 Year,Yes,35149.0,124.0,257,1
51866,Female,23,1,1,1,< 1 Year,No,43690.0,160.0,261,0
38324,Female,49,1,3,0,1-2 Year,Yes,36541.0,26.0,41,0
316937,Female,39,1,3,0,> 2 Years,Yes,25386.0,157.0,66,1
115154,Male,45,1,3,0,1-2 Year,Yes,39959.0,26.0,164,1
98953,Male,32,1,3,1,< 1 Year,No,45401.0,152.0,245,0
328872,Male,48,1,4,0,1-2 Year,Yes,27435.0,124.0,298,1
100681,Male,45,1,3,0,1-2 Year,Yes,31651.0,122.0,126,0
283518,Female,23,1,3,0,< 1 Year,Yes,30744.0,151.0,36,0
108182,Female,21,1,5,1,< 1 Year,No,31556.0,152.0,298,0
81635,Female,60,1,3,0,1-2 Year,Yes,22722.0,124.0,155,1
373198,Male,74,1,2,0,1-2 Year,Yes,34617.0,30.0,177,0
153454,Male,67,1,1,1,1-2 Year,No,46399.0,25.0,294,0
276542,Male,49,1,3,0,1-2 Year,Yes,32100.0,163.0,59,0
85195,Female,47,1,3,1,1-2 Year,No,49593.0,122.0,41,0
111796,Male,65,1,3,0,1-2 Year,Yes,49994.0,124.0,291,0
54843,Male,25,1,5,1,< 1 Year,No,23980.0,152.0,158,0
14396,Female,38,1,5,1,1-2 Year,No,54725.0,152.0,255,0
305505,Male,38,1,1,0,1-2 Year,Yes,30006.0,124.0,152,1
268518,Female,25,1,3,0,1-2 Year,Yes,2630.0,156.0,145,0
81880,Male,26,1,2,0,< 1 Year,Yes,2630.0,152.0,31,0
144097,Female,38,1,4,1,1-2 Year,No,2630.0,152.0,95,0
229049,Male,28,1,4,1,< 1 Year,No,32068.0,152.0,41,0
218987,Female,41,1,3,0,1-2 Year,Yes,61900.0,124.0,104,0
126413,Female,21,1,4,1,< 1 Year,No,25096.0,160.0,255,0
28401,Male,48,1,5,0,1-2 Year,Yes,49688.0,26.0,163,0
6347,Male,39,1,3,1,1-2 Year,No,59606.0,122.0,216,0
349219,Female,20,1,5,0,< 1 Year,Yes,47104.0,160.0,77,0
83934,Male,39,1,3,0,1-2 Year,No,28496.0,155.0,74,0
208558,Female,32,1,5,1,1-2 Year,No,35942.0,11.0,39,0
137354,Male,34,1,3,0,1-2 Year,Yes,44163.0,124.0,82,0
11979,Female,43,1,4,0,1-2 Year,Yes,26388.0,124.0,31,0
275712,Male,25,1,2,1,< 1 Year,No,2630.0,160.0,102,0
